work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_usd_to_eur,salary_usd_to_gbp,salary_range,remote_ratio_percentage,company_size_category
2023,SE,FT,Analytics Engineer,207000,USD,207000,US,0,US,,175950.0,155250.0,200K+,0.0,
2023,SE,FT,Analytics Engineer,167000,USD,167000,US,0,US,,141950.0,125250.0,120K-200K,0.0,
2023,SE,FT,Machine Learning Engineer,145000,USD,145000,US,0,US,,123250.0,108750.0,120K-200K,0.0,
2023,SE,FT,Machine Learning Engineer,135000,USD,135000,US,0,US,,114750.0,101250.0,120K-200K,0.0,
2023,MI,FT,Data Engineer,105000,USD,105000,US,0,US,,89250.0,78750.0,80K-120K,0.0,
2023,MI,FT,Data Engineer,70000,USD,70000,US,0,US,,59500.0,52500.0,50K-80K,0.0,
2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,,153000.0,135000.0,120K-200K,1.0,
2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,,97750.0,86250.0,80K-120K,1.0,
2023,SE,FT,Data Engineer,133800,USD,133800,US,100,US,,113730.0,100350.0,120K-200K,1.0,
2023,SE,FT,Data Engineer,96100,USD,96100,US,100,US,,81685.0,72075.0,80K-120K,1.0,
2023,MI,FT,Data Analyst,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,,68000.0,60000.0,50K-80K,0.0,
2023,SE,FT,Data Science Engineer,140000,USD,140000,US,0,US,,119000.0,105000.0,120K-200K,0.0,
2023,SE,FT,Data Science Engineer,100000,USD,100000,US,0,US,,85000.0,75000.0,80K-120K,0.0,
2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,,127500.0,112500.0,120K-200K,0.0,
2023,SE,FT,Research Scientist,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2023,SE,FT,Cloud Database Engineer,140000,USD,140000,US,100,US,,119000.0,105000.0,120K-200K,1.0,
2023,SE,FT,Cloud Database Engineer,115000,USD,115000,US,100,US,,97750.0,86250.0,80K-120K,1.0,
2023,SE,FT,Data Science Manager,297300,USD,297300,US,100,US,,252705.0,222975.0,200K+,1.0,
2023,SE,FT,Data Science Manager,198200,USD,198200,US,100,US,,168470.0,148650.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,,252705.0,222975.0,200K+,1.0,
2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,,168470.0,148650.0,120K-200K,1.0,
2023,SE,FT,Data Engineer,202000,USD,202000,US,100,US,,171700.0,151500.0,200K+,1.0,
2023,SE,FT,Data Engineer,135000,USD,135000,US,100,US,,114750.0,101250.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,,93500.0,82500.0,80K-120K,1.0,
2023,SE,FT,Data Scientist,84000,USD,84000,US,100,US,,71400.0,63000.0,80K-120K,1.0,
2023,MI,FT,Machine Learning Engineer,219000,USD,219000,US,50,US,,186150.0,164250.0,200K+,0.5,
2023,SE,FT,Applied Scientist,230000,USD,230000,US,100,US,,195500.0,172500.0,200K+,1.0,
2023,SE,FT,Applied Scientist,196000,USD,196000,US,100,US,,166600.0,147000.0,120K-200K,1.0,
2023,SE,FT,BI Developer,140000,USD,140000,US,100,US,,119000.0,105000.0,120K-200K,1.0,
2023,SE,FT,BI Developer,110000,USD,110000,US,100,US,,93500.0,82500.0,80K-120K,1.0,
2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,,127500.0,112500.0,120K-200K,0.0,
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,,85000.0,75000.0,80K-120K,0.0,
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,,136000.0,120000.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,110000,USD,110000,US,0,US,,93500.0,82500.0,80K-120K,0.0,
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,,158015.0,139425.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,,109905.0,96975.0,120K-200K,0.0,
2023,SE,FT,Applied Scientist,126100,USD,126100,US,0,US,,107185.0,94575.0,120K-200K,0.0,
2023,SE,FT,Applied Scientist,72000,USD,72000,US,0,US,,61200.0,54000.0,50K-80K,0.0,
2023,SE,FT,Data Engineer,170000,USD,170000,US,100,US,,144500.0,127500.0,120K-200K,1.0,
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,,127500.0,112500.0,120K-200K,1.0,
2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,100,US,,148750.0,131250.0,120K-200K,1.0,
2023,MI,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,,119000.0,105000.0,120K-200K,1.0,
2023,SE,FT,Data Analyst,240500,USD,240500,US,0,US,,204425.0,180375.0,200K+,0.0,
2023,SE,FT,Data Analyst,137500,USD,137500,US,0,US,,116875.0,103125.0,120K-200K,0.0,
2023,MI,FT,Data Scientist,187500,USD,187500,US,0,US,,159375.0,140625.0,120K-200K,0.0,
2023,MI,FT,Data Scientist,165000,USD,165000,US,0,US,,140250.0,123750.0,120K-200K,0.0,
2023,MI,FT,Machine Learning Research Engineer,60000,GBP,72914,GB,0,GB,,61976.9,54685.5,50K-80K,0.0,
2022,EN,PT,Data Analyst,24000,EUR,25216,ES,100,US,,21433.6,18912.0,0-30K,1.0,
2023,SE,FT,Research Scientist,210000,USD,210000,US,0,US,,178500.0,157500.0,200K+,0.0,
2023,SE,FT,Research Scientist,165750,USD,165750,US,0,US,,140887.5,124312.5,120K-200K,0.0,
2023,SE,FT,Machine Learning Scientist,225000,USD,225000,US,100,US,,191250.0,168750.0,200K+,1.0,
2023,SE,FT,Machine Learning Scientist,165750,USD,165750,US,100,US,,140887.5,124312.5,120K-200K,1.0,
2023,MI,FT,Machine Learning Engineer,89700,GBP,109006,GB,0,GB,,92655.09999999999,81754.5,80K-120K,0.0,
2023,MI,FT,Machine Learning Engineer,55250,GBP,67141,GB,0,GB,,57069.85,50355.75,50K-80K,0.0,
2023,SE,FT,Data Scientist,135000,USD,135000,US,100,US,,114750.0,101250.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,115000,USD,115000,US,100,US,,97750.0,86250.0,80K-120K,1.0,
2023,SE,FT,NLP Engineer,275000,USD,275000,US,0,US,,233750.0,206250.0,200K+,0.0,
2023,SE,FT,NLP Engineer,175000,USD,175000,US,0,US,,148750.0,131250.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,,144500.0,127500.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,,119000.0,105000.0,120K-200K,1.0,
2023,SE,FT,Data Engineer,175308,USD,175308,US,0,US,,149011.8,131481.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,100706,USD,100706,US,0,US,,85600.09999999999,75529.5,80K-120K,0.0,
2023,SE,FT,NLP Engineer,235000,USD,235000,US,0,US,,199750.0,176250.0,200K+,0.0,
2023,SE,FT,NLP Engineer,135000,USD,135000,US,0,US,,114750.0,101250.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,310000,USD,310000,US,0,US,,263500.0,232500.0,200K+,0.0,
2023,SE,FT,Data Engineer,229000,USD,229000,US,0,US,,194650.0,171750.0,200K+,0.0,
2023,SE,FT,ML Engineer,289076,USD,289076,US,0,US,,245714.6,216807.0,200K+,0.0,
2023,SE,FT,ML Engineer,202353,USD,202353,US,0,US,,172000.05,151764.75,200K+,0.0,
2023,SE,FT,Data Engineer,65000,EUR,69751,PT,0,PT,,59288.35,52313.25,50K-80K,0.0,
2023,SE,FT,Data Engineer,35000,EUR,37558,PT,0,PT,,31924.3,28168.5,30K-50K,0.0,
2023,MI,FT,Research Engineer,120000,USD,120000,US,100,US,,102000.0,90000.0,80K-120K,1.0,
2023,MI,FT,Research Engineer,100000,USD,100000,US,100,US,,85000.0,75000.0,80K-120K,1.0,
2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,,192695.0,170025.0,200K+,0.0,
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,,113305.0,99975.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,,106250.0,93750.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,,72250.0,63750.0,80K-120K,0.0,
2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,,110500.0,97500.0,120K-200K,1.0,
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,,68000.0,60000.0,50K-80K,1.0,
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2023,MI,FT,Data Engineer,100000,USD,100000,US,0,US,,85000.0,75000.0,80K-120K,0.0,
2021,SE,FT,Data Scientist,4000000,INR,54094,IN,100,IN,,45979.9,40570.5,,1.0,
2022,MI,FT,Business Data Analyst,1440000,INR,18314,IN,50,IN,,15566.9,13735.5,,0.5,
2023,SE,FT,Data Engineer,231250,USD,231250,US,100,US,,196562.5,173437.5,200K+,1.0,
2023,SE,FT,Data Engineer,138750,USD,138750,US,100,US,,117937.5,104062.5,120K-200K,1.0,
2023,SE,FT,Data Engineer,199000,USD,199000,US,0,US,,169150.0,149250.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,162000,USD,162000,US,0,US,,137700.0,121500.0,120K-200K,0.0,
2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,,136000.0,120000.0,120K-200K,0.0,
2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,,114750.0,101250.0,120K-200K,0.0,
2022,EN,FT,Data Scientist,100000,USD,100000,US,100,US,,85000.0,75000.0,80K-120K,1.0,
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,,170000.0,150000.0,120K-200K,0.0,
2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,,127500.0,112500.0,120K-200K,0.0,
2023,EN,FT,Research Engineer,160000,USD,160000,US,0,US,,136000.0,120000.0,120K-200K,0.0,
2023,EN,FT,Research Engineer,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,,212500.0,187500.0,200K+,0.0,
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,,170000.0,150000.0,120K-200K,0.0,
2023,EN,FT,Deep Learning Engineer,150000,USD,150000,US,0,US,,127500.0,112500.0,120K-200K,0.0,
2023,EN,FT,Deep Learning Engineer,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2023,SE,FT,Research Engineer,150000,USD,150000,US,0,US,,127500.0,112500.0,120K-200K,0.0,
2023,SE,FT,Research Engineer,100000,USD,100000,US,0,US,,85000.0,75000.0,80K-120K,0.0,
2022,SE,FT,Data Analytics Manager,133000,USD,133000,NL,0,NL,,113050.0,99750.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,272550,USD,272550,US,0,US,,231667.5,204412.5,200K+,0.0,
2023,SE,FT,Data Scientist,198200,USD,198200,US,0,US,,168470.0,148650.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,182000,USD,182000,US,0,US,,154700.0,136500.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,,119000.0,105000.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,,170000.0,150000.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,,136000.0,120000.0,120K-200K,0.0,
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,,173825.0,153375.0,200K+,0.0,
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,,120870.0,106650.0,120K-200K,0.0,
2023,MI,FT,Data Scientist,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2023,MI,FT,Data Scientist,105000,USD,105000,US,0,US,,89250.0,78750.0,80K-120K,0.0,
2023,SE,FT,Data Engineer,187500,USD,187500,US,100,US,,159375.0,140625.0,120K-200K,1.0,
2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,,148750.0,131250.0,120K-200K,1.0,
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,,173825.0,153375.0,200K+,0.0,
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,,120870.0,106650.0,120K-200K,0.0,
2023,SE,FT,Data Analyst,155000,USD,155000,US,100,US,,131750.0,116250.0,120K-200K,1.0,
2023,SE,FT,Data Analyst,64000,USD,64000,US,100,US,,54400.0,48000.0,50K-80K,1.0,
2023,SE,FT,Computer Vision Engineer,235000,USD,235000,US,0,US,,199750.0,176250.0,200K+,0.0,
2023,SE,FT,Computer Vision Engineer,185000,USD,185000,US,0,US,,157250.0,138750.0,120K-200K,0.0,
2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,,148325.0,130875.0,120K-200K,0.0,
2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,,96050.0,84750.0,80K-120K,0.0,
2023,SE,FT,Data Scientist,143100,USD,143100,CA,0,CA,,121635.0,107325.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,113000,USD,113000,CA,0,CA,,96050.0,84750.0,80K-120K,0.0,
2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,,156400.0,138000.0,120K-200K,1.0,
2023,SE,FT,Applied Scientist,142000,USD,142000,US,100,US,,120700.0,106500.0,120K-200K,1.0,
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,,119000.0,105000.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2023,SE,FT,Data Architect,174500,USD,174500,US,0,US,,148325.0,130875.0,120K-200K,0.0,
2023,SE,FT,Data Architect,113000,USD,113000,US,0,US,,96050.0,84750.0,80K-120K,0.0,
2023,SE,FT,Data Scientist,180560,USD,180560,US,0,US,,153476.0,135420.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,115440,USD,115440,US,0,US,,98124.0,86580.0,80K-120K,0.0,
2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,,119000.0,105000.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2023,SE,FT,Research Scientist,248100,USD,248100,US,0,US,,210885.0,186075.0,200K+,0.0,
2023,SE,FT,Research Scientist,145900,USD,145900,US,0,US,,124015.0,109425.0,120K-200K,0.0,
2023,SE,FT,Data Scientist,120000,USD,120000,CA,0,CA,,102000.0,90000.0,80K-120K,0.0,
2023,SE,FT,Data Scientist,110000,USD,110000,CA,0,CA,,93500.0,82500.0,80K-120K,0.0,
2023,SE,FT,Data Engineer,291500,USD,291500,US,0,US,,247775.0,218625.0,200K+,0.0,
2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,,153000.0,135000.0,120K-200K,0.0,
2023,MI,FT,Machine Learning Engineer,62000,GBP,75344,GB,100,GB,,64042.4,56508.0,50K-80K,1.0,
2023,MI,FT,Machine Learning Engineer,52000,GBP,63192,GB,100,GB,,53713.2,47394.0,50K-80K,1.0,
2023,SE,FT,Data Engineer,161800,USD,161800,US,0,US,,137530.0,121350.0,120K-200K,0.0,
2023,SE,FT,Data Engineer,141600,USD,141600,US,0,US,,120360.0,106200.0,120K-200K,0.0,
2023,MI,FT,Machine Learning Engineer,48000,GBP,58331,GB,100,GB,,49581.35,43748.25,30K-50K,1.0,
2023,MI,FT,Machine Learning Engineer,38000,GBP,46178,GB,100,GB,,39251.299999999996,34633.5,30K-50K,1.0,
2023,SE,FT,Data Engineer,166000,USD,166000,US,100,US,,141100.0,124500.0,120K-200K,1.0,
2023,SE,FT,Data Engineer,128000,USD,128000,US,100,US,,108800.0,96000.0,120K-200K,1.0,
2023,SE,FT,Data Architect,170000,USD,170000,US,100,US,,144500.0,127500.0,120K-200K,1.0,
2023,SE,FT,Data Architect,110000,USD,110000,US,100,US,,93500.0,82500.0,80K-120K,1.0,
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,,136000.0,120000.0,120K-200K,1.0,
2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,,63750.0,56250.0,50K-80K,1.0,
2023,SE,FT,Data Engineer,236000,USD,236000,US,100,US,,200600.0,177000.0,200K+,1.0,
2023,SE,FT,Data Engineer,182000,USD,182000,US,100,US,,154700.0,136500.0,120K-200K,1.0,
2022,MI,FT,Data Analyst,1125000,INR,14307,IN,100,IN,,12160.949999999999,10730.25,,1.0,
2022,EN,FT,Data Scientist,130000,USD,130000,US,0,US,,110500.0,97500.0,120K-200K,0.0,
2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,,127500.0,112500.0,120K-200K,0.0,
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,,85000.0,75000.0,80K-120K,0.0,
2023,SE,FT,Machine Learning Engineer,261500,USD,261500,US,0,US,,222275.0,196125.0,200K+,0.0,
2023,SE,FT,Machine Learning Engineer,134500,USD,134500,US,0,US,,114325.0,100875.0,120K-200K,0.0,
2022,MI,FT,Data Scientist,1100000,INR,13989,IN,100,IN,,11890.65,10491.75,,1.0,
2023,MI,FT,Data Scientist,130000,USD,130000,US,0,US,,110500.0,97500.0,120K-200K,0.0,
2023,MI,FT,Data Scientist,90000,USD,90000,US,0,US,,76500.0,67500.0,80K-120K,0.0,
2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,,136000.0,120000.0,120K-200K,0.0,
2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,,114750.0,101250.0,120K-200K,0.0,
2022,SE,FT,Manager Data Management,125000,USD,125000,US,100,US,,106250.0,93750.0,120K-200K,1.0,
2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,,148750.0,131250.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,155000,USD,155000,US,0,US,,131750.0,116250.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,153600,USD,153600,US,0,US,,130560.0,115200.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,106800,USD,106800,US,0,US,,90780.0,80100.0,80K-120K,0.0,
2022,SE,FT,Data Scientist,150000,USD,150000,US,0,US,,127500.0,112500.0,120K-200K,0.0,
2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,,119000.0,105000.0,120K-200K,0.0,
2022,SE,FT,Data Science Consultant,122000,USD,122000,US,0,US,,103700.0,91500.0,120K-200K,0.0,
2022,SE,FT,Data Science Consultant,94500,USD,94500,US,0,US,,80325.0,70875.0,80K-120K,0.0,
2022,SE,FT,Data Engineer,170000,USD,170000,US,0,US,,144500.0,127500.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,,110500.0,97500.0,120K-200K,0.0,
2022,SE,FT,Data Science Consultant,145000,USD,145000,US,0,US,,123250.0,108750.0,120K-200K,0.0,
2022,SE,FT,Data Science Consultant,128000,USD,128000,US,0,US,,108800.0,96000.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,,123250.0,108750.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,,85000.0,75000.0,80K-120K,0.0,
2022,SE,FT,Data Engineer,175000,USD,175000,US,0,US,,148750.0,131250.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2022,SE,FT,Data Engineer,145000,USD,145000,US,0,US,,123250.0,108750.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,115000,USD,115000,US,0,US,,97750.0,86250.0,80K-120K,0.0,
2022,SE,FT,Applied Machine Learning Scientist,150000,USD,150000,US,100,US,,127500.0,112500.0,120K-200K,1.0,
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,,127500.0,112500.0,120K-200K,0.0,
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,,85000.0,75000.0,80K-120K,0.0,
2022,MI,FT,Data Scientist,150000,USD,150000,US,100,US,,127500.0,112500.0,120K-200K,1.0,
2022,MI,FT,Data Scientist,127500,USD,127500,US,100,US,,108375.0,95625.0,120K-200K,1.0,
2022,SE,FT,Data Scientist,126500,USD,126500,US,100,US,,107525.0,94875.0,120K-200K,1.0,
2022,SE,FT,Data Scientist,51000,USD,51000,US,100,US,,43350.0,38250.0,50K-80K,1.0,
2022,MI,FT,Data Engineer,260000,USD,260000,US,0,US,,221000.0,195000.0,200K+,0.0,
2022,MI,FT,Data Engineer,175000,USD,175000,US,0,US,,148750.0,131250.0,120K-200K,0.0,
2022,EN,FT,Applied Data Scientist,40000,USD,40000,AU,100,PK,,34000.0,30000.0,30K-50K,1.0,
2022,EN,FT,AI Programmer,40000,USD,40000,PK,100,AU,,34000.0,30000.0,30K-50K,1.0,
2022,SE,FT,Data Engineer,250000,USD,250000,US,100,US,,212500.0,187500.0,200K+,1.0,
2022,SE,FT,Data Engineer,63000,USD,63000,US,100,US,,53550.0,47250.0,50K-80K,1.0,
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,US,100,US,,178500.0,157500.0,200K+,1.0,
2022,SE,FT,Machine Learning Engineer,160000,USD,160000,US,100,US,,136000.0,120000.0,120K-200K,1.0,
2022,SE,FT,Data Scientist,272550,USD,272550,US,100,US,,231667.5,204412.5,200K+,1.0,
2022,SE,FT,Data Scientist,198200,USD,198200,US,100,US,,168470.0,148650.0,120K-200K,1.0,
2022,MI,FT,Data Scientist,90000,EUR,94560,FR,100,FR,,80376.0,70920.0,80K-120K,1.0,
2022,MI,FT,Data Scientist,50000,EUR,52533,FR,100,FR,,44653.049999999996,39399.75,30K-50K,1.0,
2022,SE,FT,Data Scientist,220000,USD,220000,US,0,US,,187000.0,165000.0,200K+,0.0,
2022,SE,FT,Data Scientist,146000,USD,146000,US,0,US,,124100.0,109500.0,120K-200K,0.0,
2022,MI,FT,Data Analyst,150000,USD,150000,US,0,US,,127500.0,112500.0,120K-200K,0.0,
2022,MI,FT,Data Analyst,100000,USD,100000,US,0,US,,85000.0,75000.0,80K-120K,0.0,
2022,SE,FT,Machine Learning Software Engineer,248400,USD,248400,CA,100,CA,,211140.0,186300.0,200K+,1.0,
2022,SE,FT,Machine Learning Software Engineer,183600,USD,183600,CA,100,CA,,156060.0,137700.0,120K-200K,1.0,
2022,MI,FT,Data Engineer,150000,USD,150000,US,100,US,,127500.0,112500.0,120K-200K,1.0,
2022,MI,FT,Data Engineer,150000,USD,150000,US,100,US,,127500.0,112500.0,120K-200K,1.0,
2022,EN,FT,Machine Learning Developer,40000,USD,40000,PK,100,AU,,34000.0,30000.0,30K-50K,1.0,
2022,SE,FT,Lead Data Scientist,4460000,INR,56723,IN,0,IN,,48214.549999999996,42542.25,,0.0,
2022,MI,FT,Data Engineer,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2022,MI,FT,Data Engineer,95000,USD,95000,US,0,US,,80750.0,71250.0,80K-120K,0.0,
2022,EN,FT,Data Engineer,160000,USD,160000,US,0,US,,136000.0,120000.0,120K-200K,0.0,
2022,EN,FT,Data Engineer,135000,USD,135000,US,0,US,,114750.0,101250.0,120K-200K,0.0,
2022,EN,FT,Data Science Consultant,23000,EUR,24165,IT,50,IT,,20540.25,18123.75,0-30K,0.5,
2022,SE,FT,Data Engineer,216000,USD,216000,US,100,US,,183600.0,162000.0,200K+,1.0,
2022,SE,FT,Data Engineer,144000,USD,144000,US,100,US,,122400.0,108000.0,120K-200K,1.0,
2022,EN,FT,Data Engineer,85000,USD,85000,US,0,US,,72250.0,63750.0,80K-120K,0.0,
2022,EN,FT,Data Engineer,65000,USD,65000,US,0,US,,55250.0,48750.0,50K-80K,0.0,
2022,SE,FT,Data Analyst,149000,USD,149000,US,100,US,,126650.0,111750.0,120K-200K,1.0,
2022,SE,FT,Data Analyst,119000,USD,119000,US,100,US,,101150.0,89250.0,80K-120K,1.0,
2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,,119000.0,105000.0,120K-200K,0.0,
2022,SE,FT,Data Scientist,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2022,MI,FT,Data Scientist,150000,USD,150000,US,0,US,,127500.0,112500.0,120K-200K,0.0,
2022,MI,FT,Data Scientist,110000,USD,110000,US,0,US,,93500.0,82500.0,80K-120K,0.0,
2022,SE,FT,Machine Learning Engineer,246000,USD,246000,US,100,US,,209100.0,184500.0,200K+,1.0,
2022,SE,FT,Machine Learning Engineer,201000,USD,201000,US,100,US,,170850.0,150750.0,200K+,1.0,
2022,SE,FT,Data Scientist,190000,USD,190000,US,0,US,,161500.0,142500.0,120K-200K,0.0,
2022,SE,FT,Data Scientist,155000,USD,155000,US,0,US,,131750.0,116250.0,120K-200K,0.0,
2022,SE,FT,ML Engineer,235000,USD,235000,US,100,US,,199750.0,176250.0,200K+,1.0,
2022,SE,FT,ML Engineer,185000,USD,185000,US,100,US,,157250.0,138750.0,120K-200K,1.0,
2022,SE,FT,Cloud Database Engineer,190000,USD,190000,US,100,US,,161500.0,142500.0,120K-200K,1.0,
2022,SE,FT,Cloud Database Engineer,160000,USD,160000,US,100,US,,136000.0,120000.0,120K-200K,1.0,
2022,EN,FT,Product Data Analyst,100000,USD,100000,US,100,US,,85000.0,75000.0,80K-120K,1.0,
2022,MI,FT,Data Engineer,130000,USD,130000,US,0,US,,110500.0,97500.0,120K-200K,0.0,
2022,MI,FT,Data Engineer,115000,USD,115000,US,0,US,,97750.0,86250.0,80K-120K,0.0,
2022,MI,FT,Data Scientist,75000,GBP,92350,GB,0,GB,,78497.5,69262.5,50K-80K,0.0,
2022,MI,FT,Data Scientist,55000,GBP,67723,GB,0,GB,,57564.549999999996,50792.25,50K-80K,0.0,
2022,MI,FT,Data Engineer,105000,USD,105000,US,0,US,,89250.0,78750.0,80K-120K,0.0,
2022,MI,FT,Data Engineer,70000,USD,70000,US,0,US,,59500.0,52500.0,50K-80K,0.0,
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,,173825.0,153375.0,200K+,0.0,
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,,120870.0,106650.0,120K-200K,0.0,
2022,SE,FT,Machine Learning Engineer,192000,USD,192000,US,100,US,,163200.0,144000.0,120K-200K,1.0,
2022,SE,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,,139400.0,123000.0,120K-200K,1.0,
2022,SE,FT,Data Engineer,185900,USD,185900,US,0,US,,158015.0,139425.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,129300,USD,129300,US,0,US,,109905.0,96975.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,,110500.0,97500.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,75000,USD,75000,US,0,US,,63750.0,56250.0,50K-80K,0.0,
2022,SE,FT,Data Science Manager,175000,USD,175000,US,0,US,,148750.0,131250.0,120K-200K,0.0,
2022,SE,FT,Data Science Manager,120000,USD,120000,US,0,US,,102000.0,90000.0,80K-120K,0.0,
2022,SE,FT,Data Engineer,167500,USD,167500,US,0,US,,142375.0,125625.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,106500,USD,106500,US,0,US,,90525.0,79875.0,80K-120K,0.0,
2022,MI,FT,Data Analyst,75000,USD,75000,US,100,US,,63750.0,56250.0,50K-80K,1.0,
2022,MI,FT,Data Analyst,60000,USD,60000,US,100,US,,51000.0,45000.0,50K-80K,1.0,
2022,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,,156400.0,138000.0,120K-200K,1.0,
2022,SE,FT,Applied Scientist,142000,USD,142000,US,100,US,,120700.0,106500.0,120K-200K,1.0,
